,founding_year,founders_count,initial_funding_usd,total_funding_usd,revenue_last_year_usd,employee_count,burn_rate_usd,years_operated,customer_rating,status,industry_ai,industry_e commerce,industry_ecommerce,industry_ed-tech,industry_edtech,industry_energy,industry_fintech,industry_foodtech,industry_health tech,industry_healthtech,industry_realestate,industry_saas,industry_transport,industry_travel,country_Canada,country_Germany,country_India,country_U.S.A,country_Uk,country_Usa,market_competition_Low,market_competition_Medium,profit_ratio,funding_per_employee
4283,2012,3.0,1500000.0,1000000.0,0.0,3.0,40000.0,3,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.0,333333.3333333333
4284,2012,3.0,800000.0,5000000.0,534934.0,5.0,150000.0,15,3.8,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.1069868,1000000.0
4285,2016,1.0,800000.0,1000000.0,2941740.0,5.0,300000.0,10,4.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.94174,200000.0
4286,2010,4.0,800000.0,5000000.0,11603968.125,25.0,150000.0,8,3.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.320793625,200000.0
4287,2015,4.0,800000.0,12000000.0,0.0,50.0,40000.0,4,3.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,240000.0
4288,2010,5.0,1500000.0,1000000.0,534934.0,5.0,40000.0,7,3.8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.534934,200000.0
4289,2011,5.0,300000.0,5000000.0,534934.0,3.0,40000.0,14,3.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1069868,1666666.6666666667
4290,2020,2.0,300000.0,1000000.0,534934.0,120.0,300000.0,11,3.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.534934,8333.333333333334
4291,2012,2.0,100000.0,1000000.0,1938803.0,10.0,90000.0,3,3.8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.938803,100000.0
4292,2012,4.0,300000.0,1000000.0,0.0,3.0,150000.0,5,3.8,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,333333.3333333333
4293,2011,1.0,100000.0,200000.0,0.0,50.0,40000.0,5,3.8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4000.0
4294,2013,2.0,300000.0,200000.0,2776529.0,50.0,300000.0,6,3.8,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,13.882645,4000.0
4295,2014,3.0,100000.0,5000000.0,534934.0,25.0,40000.0,4,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1069868,200000.0
4296,2018,1.0,1500000.0,1000000.0,11603968.125,50.0,40000.0,4,4.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11.603968125,20000.0
4297,2017,2.0,100000.0,5000000.0,11603968.125,5.0,90000.0,4,4.5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.320793625,1000000.0
4298,2017,4.0,300000.0,200000.0,6087913.0,25.0,150000.0,13,2.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,30.439565,8000.0
4299,2023,5.0,300000.0,200000.0,534934.0,50.0,40000.0,11,1.5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.67467,4000.0
4300,2022,2.0,300000.0,5000000.0,534934.0,120.0,300000.0,5,3.8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0.1069868,41666.666666666664
4301,2022,3.0,50000.0,12000000.0,2882360.0,120.0,300000.0,3,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.24019666666666667,100000.0
4302,2011,5.0,800000.0,12000000.0,0.0,25.0,300000.0,5,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,480000.0
4303,2019,3.0,800000.0,200000.0,0.0,25.0,150000.0,3,2.3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,8000.0
4304,2011,2.0,1500000.0,12000000.0,0.0,10.0,90000.0,9,4.5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,1200000.0
4305,2018,3.0,100000.0,12000000.0,534934.0,300.0,150000.0,4,2.3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,0.04457783333333333,40000.0
4306,2012,5.0,300000.0,1000000.0,534934.0,300.0,150000.0,2,1.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.534934,3333.3333333333335
4307,2010,3.0,300000.0,1000000.0,0.0,120.0,90000.0,4,4.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,8333.333333333334
4308,2010,5.0,800000.0,5000000.0,0.0,25.0,150000.0,9,2.3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,200000.0
4309,2011,5.0,100000.0,200000.0,534934.0,25.0,40000.0,13,1.5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.67467,8000.0
4310,2023,3.0,300000.0,5000000.0,534934.0,120.0,150000.0,7,2.3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1069868,41666.666666666664
4311,2017,4.0,300000.0,1000000.0,0.0,3.0,150000.0,9,2.3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,333333.3333333333
4312,2017,3.0,1500000.0,1000000.0,11603968.125,10.0,300000.0,13,3.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,11.603968125,100000.0
4313,2023,3.0,1500000.0,5000000.0,6585516.0,300.0,150000.0,6,3.8,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1.3171032,16666.666666666668
4314,2011,4.0,1500000.0,5000000.0,11276640.0,10.0,40000.0,6,3.8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.255328,500000.0
4315,2013,5.0,800000.0,5000000.0,0.0,10.0,150000.0,13,1.5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,500000.0
4316,2022,5.0,100000.0,12000000.0,534934.0,10.0,150000.0,11,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.04457783333333333,1200000.0
4317,2010,2.0,50000.0,5000000.0,11603968.125,3.0,40000.0,3,3.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,2.320793625,1666666.6666666667
4318,2017,3.0,100000.0,200000.0,534934.0,50.0,150000.0,13,1.5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2.67467,4000.0
4319,2023,4.0,300000.0,200000.0,0.0,300.0,40000.0,8,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,666.6666666666666
4320,2021,3.0,100000.0,200000.0,0.0,50.0,150000.0,5,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.0,4000.0
4321,2023,3.0,100000.0,200000.0,534934.0,120.0,90000.0,14,3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2.67467,1666.6666666666667
4322,2013,2.0,800000.0,1000000.0,0.0,25.0,150000.0,8,2.3,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.0,40000.0
4323,2015,3.0,50000.0,12000000.0,11603968.125,120.0,150000.0,1,1.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.96699734375,100000.0
4324,2014,1.0,100000.0,12000000.0,534934.0,25.0,150000.0,10,2.3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.04457783333333333,480000.0
4325,2013,3.0,50000.0,5000000.0,11603968.125,25.0,90000.0,10,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.320793625,200000.0
4326,2020,1.0,50000.0,1000000.0,534934.0,3.0,90000.0,6,2.3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.534934,333333.3333333333
4327,2022,5.0,300000.0,5000000.0,534934.0,120.0,90000.0,4,1.5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.1069868,41666.666666666664
4328,2018,2.0,1500000.0,12000000.0,11603968.125,25.0,40000.0,3,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.96699734375,480000.0
4329,2017,2.0,300000.0,1000000.0,5195948.0,25.0,90000.0,1,4.5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,5.195948,40000.0
4330,2017,3.0,300000.0,1000000.0,11603968.125,50.0,90000.0,11,3.8,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,11.603968125,20000.0
4331,2018,4.0,300000.0,1000000.0,0.0,25.0,150000.0,2,1.5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,40000.0
4332,2023,5.0,300000.0,200000.0,0.0,25.0,90000.0,14,3.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,8000.0
4333,2023,2.0,300000.0,12000000.0,11603968.125,10.0,40000.0,4,3.8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.96699734375,1200000.0
4334,2015,3.0,300000.0,1000000.0,11603968.125,3.0,90000.0,11,3.8,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,11.603968125,333333.3333333333
4335,2012,4.0,50000.0,12000000.0,8042616.0,25.0,40000.0,9,4.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.670218,480000.0
4336,2016,1.0,300000.0,12000000.0,0.0,25.0,300000.0,10,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,480000.0
4337,2023,1.0,1500000.0,1000000.0,0.0,25.0,90000.0,1,4.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,40000.0
4338,2020,4.0,100000.0,5000000.0,534934.0,50.0,90000.0,14,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.1069868,100000.0
4339,2019,3.0,1500000.0,5000000.0,7091870.0,3.0,40000.0,10,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1.418374,1666666.6666666667
4340,2017,3.0,1500000.0,5000000.0,0.0,5.0,150000.0,8,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,1000000.0
4341,2010,3.0,300000.0,5000000.0,534934.0,25.0,40000.0,12,1.5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1069868,200000.0
4342,2022,2.0,100000.0,1000000.0,0.0,300.0,90000.0,15,3.8,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,3333.3333333333335
4343,2018,3.0,100000.0,200000.0,534934.0,3.0,300000.0,14,3.8,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2.67467,66666.66666666667
4344,2015,3.0,50000.0,1000000.0,0.0,300.0,150000.0,2,3.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,3333.3333333333335
4345,2017,1.0,800000.0,1000000.0,534934.0,10.0,300000.0,9,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.534934,100000.0
4346,2019,5.0,300000.0,1000000.0,534934.0,120.0,40000.0,9,1.5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.534934,8333.333333333334
4347,2011,2.0,1500000.0,1000000.0,0.0,50.0,150000.0,15,1.5,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.0,20000.0
4348,2018,1.0,50000.0,5000000.0,534934.0,10.0,300000.0,15,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.1069868,500000.0
4349,2020,3.0,300000.0,1000000.0,0.0,5.0,300000.0,8,2.3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,200000.0
4350,2023,3.0,100000.0,1000000.0,11603968.125,3.0,150000.0,6,2.3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.603968125,333333.3333333333
4351,2019,4.0,800000.0,12000000.0,0.0,50.0,300000.0,12,4.5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,240000.0
4352,2014,4.0,800000.0,200000.0,534934.0,120.0,150000.0,9,2.3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.67467,1666.6666666666667
4353,2023,3.0,1500000.0,1000000.0,0.0,5.0,150000.0,14,3.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,200000.0
4354,2012,4.0,800000.0,1000000.0,9302922.0,300.0,150000.0,2,3.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,9.302922,3333.3333333333335
4355,2019,4.0,100000.0,1000000.0,534934.0,300.0,150000.0,12,3.8,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.534934,3333.3333333333335
4356,2016,1.0,100000.0,200000.0,3792488.0,300.0,300000.0,14,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18.96244,666.6666666666666
4357,2022,4.0,800000.0,1000000.0,0.0,50.0,150000.0,6,1.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,20000.0
4358,2016,5.0,300000.0,1000000.0,0.0,120.0,40000.0,12,4.5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.0,8333.333333333334
4359,2016,5.0,300000.0,12000000.0,0.0,120.0,300000.0,7,2.3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,100000.0
4360,2020,1.0,100000.0,12000000.0,0.0,10.0,300000.0,13,3.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,1200000.0
4361,2019,4.0,50000.0,12000000.0,534934.0,300.0,150000.0,14,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.04457783333333333,40000.0
4362,2020,3.0,1500000.0,5000000.0,534934.0,3.0,300000.0,1,3.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.1069868,1666666.6666666667
4363,2021,5.0,300000.0,200000.0,534934.0,50.0,300000.0,7,3.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.67467,4000.0
4364,2018,2.0,300000.0,1000000.0,0.0,3.0,40000.0,5,1.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,333333.3333333333
4365,2015,3.0,300000.0,200000.0,3171955.0,25.0,300000.0,3,1.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,15.859775,8000.0
4366,2020,5.0,800000.0,5000000.0,534934.0,25.0,40000.0,1,2.3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1069868,200000.0
4367,2011,3.0,300000.0,12000000.0,534934.0,3.0,90000.0,14,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.04457783333333333,4000000.0
4368,2017,3.0,50000.0,1000000.0,11603968.125,50.0,150000.0,13,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.603968125,20000.0
4369,2012,2.0,300000.0,1000000.0,0.0,25.0,40000.0,9,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,40000.0
4370,2018,2.0,100000.0,200000.0,0.0,50.0,40000.0,7,3.0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.0,4000.0
4371,2014,3.0,300000.0,12000000.0,11603968.125,25.0,90000.0,7,4.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.96699734375,480000.0
4372,2014,4.0,50000.0,5000000.0,11603968.125,5.0,300000.0,3,1.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.320793625,1000000.0
4373,2019,2.0,50000.0,5000000.0,534934.0,10.0,150000.0,7,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1069868,500000.0
4374,2023,3.0,100000.0,12000000.0,7329481.0,300.0,40000.0,10,3.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6107900833333333,40000.0
4375,2012,4.0,300000.0,1000000.0,0.0,10.0,150000.0,13,3.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.0,100000.0
4376,2014,3.0,1500000.0,12000000.0,534934.0,50.0,150000.0,7,4.5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.04457783333333333,240000.0
4377,2012,3.0,800000.0,1000000.0,0.0,10.0,150000.0,4,1.5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,100000.0
4378,2016,3.0,300000.0,200000.0,11603968.125,25.0,300000.0,11,4.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,58.019840625,8000.0
4379,2016,3.0,300000.0,5000000.0,534934.0,50.0,90000.0,10,4.5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.1069868,100000.0
4380,2014,4.0,100000.0,5000000.0,534934.0,10.0,300000.0,13,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.1069868,500000.0
4381,2015,4.0,300000.0,12000000.0,11603968.125,25.0,300000.0,6,3.8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.96699734375,480000.0
4382,2013,2.0,100000.0,5000000.0,0.0,3.0,150000.0,11,1.5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,1666666.6666666667
4383,2023,3.0,300000.0,5000000.0,0.0,5.0,90000.0,13,3.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,1000000.0
4384,2019,1.0,800000.0,12000000.0,534934.0,25.0,300000.0,7,2.3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.04457783333333333,480000.0
4385,2018,5.0,300000.0,1000000.0,11603968.125,5.0,90000.0,9,2.3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,11.603968125,200000.0
4386,2011,5.0,50000.0,200000.0,11603968.125,25.0,40000.0,2,1.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58.019840625,8000.0
4387,2013,5.0,300000.0,5000000.0,534934.0,50.0,40000.0,11,3.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1069868,100000.0
4388,2014,2.0,100000.0,1000000.0,11603968.125,5.0,300000.0,13,2.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,11.603968125,200000.0
4389,2022,1.0,1500000.0,12000000.0,534934.0,10.0,40000.0,13,3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.04457783333333333,1200000.0
4390,2015,3.0,800000.0,1000000.0,534934.0,10.0,40000.0,14,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.534934,100000.0
4391,2012,3.0,800000.0,200000.0,534934.0,5.0,150000.0,1,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.67467,40000.0
4392,2020,3.0,300000.0,12000000.0,534934.0,120.0,90000.0,11,4.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.04457783333333333,100000.0
4393,2022,2.0,300000.0,12000000.0,11603968.125,10.0,90000.0,1,3.8,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.96699734375,1200000.0
4394,2018,5.0,1500000.0,1000000.0,0.0,300.0,90000.0,12,3.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,3333.3333333333335
4395,2019,1.0,300000.0,200000.0,0.0,3.0,90000.0,2,2.3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,66666.66666666667
4396,2013,4.0,300000.0,12000000.0,2607417.0,50.0,90000.0,6,3.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.21728475,240000.0
4397,2012,4.0,300000.0,5000000.0,534934.0,50.0,150000.0,9,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1069868,100000.0
4398,2010,3.0,300000.0,1000000.0,534934.0,50.0,40000.0,14,4.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.534934,20000.0
4399,2023,3.0,800000.0,1000000.0,11603968.125,25.0,40000.0,9,1.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,11.603968125,40000.0
4400,2010,1.0,50000.0,5000000.0,0.0,120.0,90000.0,14,2.3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,41666.666666666664
4401,2020,5.0,300000.0,1000000.0,0.0,50.0,150000.0,10,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,20000.0
4402,2018,4.0,100000.0,5000000.0,0.0,300.0,90000.0,4,3.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,16666.666666666668
4403,2021,3.0,300000.0,12000000.0,11603968.125,25.0,90000.0,3,4.5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.96699734375,480000.0
4404,2011,4.0,300000.0,5000000.0,0.0,5.0,40000.0,14,1.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,1000000.0
4405,2010,3.0,100000.0,1000000.0,534934.0,50.0,150000.0,13,3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.534934,20000.0
4406,2013,2.0,800000.0,5000000.0,0.0,10.0,150000.0,2,4.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,500000.0
4407,2010,3.0,300000.0,200000.0,534934.0,5.0,150000.0,1,4.5,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,2.67467,40000.0
4408,2015,5.0,1500000.0,1000000.0,534934.0,25.0,150000.0,14,1.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.534934,40000.0
4409,2016,3.0,300000.0,12000000.0,534934.0,300.0,300000.0,12,1.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.04457783333333333,40000.0
4410,2020,4.0,300000.0,5000000.0,0.0,300.0,90000.0,13,1.5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,16666.666666666668
4411,2022,4.0,100000.0,1000000.0,534934.0,5.0,90000.0,12,3.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.534934,200000.0
4412,2016,2.0,100000.0,1000000.0,534934.0,10.0,150000.0,15,3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.534934,100000.0
4413,2012,3.0,1500000.0,200000.0,0.0,300.0,150000.0,1,3.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,666.6666666666666
4414,2011,1.0,300000.0,1000000.0,534934.0,120.0,40000.0,7,3.8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.534934,8333.333333333334
4415,2012,4.0,50000.0,1000000.0,0.0,50.0,150000.0,4,1.5,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,20000.0
4416,2023,3.0,50000.0,5000000.0,11603968.125,120.0,300000.0,9,2.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2.320793625,41666.666666666664
4417,2012,1.0,1500000.0,200000.0,534934.0,50.0,40000.0,4,3.8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.67467,4000.0
4418,2013,3.0,50000.0,1000000.0,2279172.0,25.0,40000.0,2,2.3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2.279172,40000.0
4419,2021,2.0,100000.0,12000000.0,0.0,300.0,40000.0,8,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,40000.0
4420,2020,2.0,800000.0,200000.0,534934.0,5.0,150000.0,3,1.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2.67467,40000.0
4421,2015,2.0,50000.0,12000000.0,10958387.0,50.0,300000.0,8,3.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.9131989166666666,240000.0
4422,2014,3.0,300000.0,200000.0,534934.0,50.0,150000.0,12,1.5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2.67467,4000.0
